6.479619553963856804e-01 2.307834564208984318e+01 1.280874208490242916e+00
9.285726603436271764e-01 2.331222862243652472e+01 1.570146348990808072e+00
6.180034013867555798e-01 2.294605289459228459e+01 1.190368768413987866e+00
7.996020440863883805e-02 2.229098234176635884e+01 1.320895431432336231e+00
1.278931245044498954e+00 2.381446144104003793e+01 1.453181657935206372e+00
1.036956918715058018e+00 2.344042934417724666e+01 1.312988333201015267e+00
1.961418115685888308e+00 2.424380516052245937e+01 1.481320721123184025e+00
2.576084671429525880e-02 2.188870407104492344e+01 1.408487635051826725e+00
1.715909048637251022e+00 2.393589439392089702e+01 1.578432982764498949e+00
4.545198359967689283e-01 2.292879774093627887e+01 1.241709006587554676e+00
1.721779032330704173e-01 2.258955863952636633e+01 1.247938725650882930e+00
-1.159685219590835814e-01 2.151753444671630788e+01 1.334024067610323216e+00
1.157124080837819979e-01 2.224309432983398338e+01 1.231040711613558436e+00
4.968499825235861422e-01 2.282082721710204964e+01 1.417054117439308758e+00
-1.452728959378604134e-01 2.133901342391967759e+01 1.235881325372947703e+00
1.114742900063261377e+00 2.364021392822265710e+01 1.580898736734881904e+00
5.154272496980942808e-01 2.293647382736206097e+01 1.301761537669265723e+00
-1.994361110890628952e-01 2.145171405792236285e+01 1.316465131819778200e+00
2.251989705522808194e+00 2.444670398712158033e+01 1.536223383365639572e+00
2.172573695478942302e+00 2.476668003082275504e+01 1.420209693225191749e+00
1.334963029676094814e+00 2.362439552307128920e+01 1.650373140891141954e+00
1.089439505610200865e+00 2.383160766601562486e+01 1.513148224376183348e+00
2.071472159550436842e+00 2.451202728271484332e+01 1.612497990027909278e+00
1.028098381391182592e+00 2.364479824066162195e+01 1.447161383694815839e+00
1.681530261601468679e+00 2.425601127624511832e+01 1.388752992404412412e+00
9.197827938517199042e-01 2.346070283889770636e+01 1.450364386669829919e+00
9.631104745692304903e-01 2.346674144744872947e+01 1.329929018248667383e+00
1.430599813081671057e+00 2.411410810470581012e+01 1.697321299522867699e+00
-4.112024998612004989e-01 2.094413740158081083e+01 1.242286044300061620e+00
1.600339652689376502e+00 2.382066532135009851e+01 1.632476910974954842e+00
