6.479619553963856804e-01 2.305778921127319236e+01 1.365838060081929983e+00
9.285726603436271764e-01 2.334626438140869098e+01 1.456405328092884144e+00
6.180034013867555798e-01 2.293402797698974638e+01 1.315312645545114734e+00
7.996020440863883805e-02 2.208472530364990405e+01 1.265083500520478355e+00
1.278931245044498954e+00 2.367962837219238281e+01 1.510315563821345242e+00
1.036956918715058018e+00 2.343859153747558466e+01 1.503644572025754300e+00
1.961418115685888308e+00 2.453974884033203097e+01 1.487794546717515320e+00
2.576084671429525880e-02 2.178197834014892464e+01 1.300394792169894620e+00
1.715909048637251022e+00 2.398556770324707088e+01 1.433876212179882481e+00
4.545198359967689283e-01 2.267324468612670785e+01 1.469882772068332066e+00
1.721779032330704173e-01 2.225854001998901310e+01 1.300545424810910733e+00
-1.159685219590835814e-01 2.144390037536621207e+01 1.337559880697252623e+00
1.157124080837819979e-01 2.224289283752441548e+01 1.269277252011824286e+00
4.968499825235861422e-01 2.293428611755371094e+01 1.445354582391705112e+00
-1.452728959378604134e-01 2.129901311874389691e+01 1.298095302062833856e+00
1.114742900063261377e+00 2.371769702911376854e+01 1.504096250995860862e+00
5.154272496980942808e-01 2.318094074249267678e+01 1.411592417899509622e+00
-1.994361110890628952e-01 2.136899305343628086e+01 1.383991352813068731e+00
2.251989705522808194e+00 2.451801612854004020e+01 1.496276570247214499e+00
2.172573695478942302e+00 2.449745975494384709e+01 1.498730580661223222e+00
1.334963029676094814e+00 2.387388584136962777e+01 1.557622876531632894e+00
1.089439505610200865e+00 2.337324623107910071e+01 1.467193758506312840e+00
2.071472159550436842e+00 2.425338905334472628e+01 1.694172609311651145e+00
1.028098381391182592e+00 2.343983013153076200e+01 1.358063561640482808e+00
1.681530261601468679e+00 2.395965106964111158e+01 1.667958722268765959e+00
9.197827938517199042e-01 2.351802043914794993e+01 1.406408707102234645e+00
9.631104745692304903e-01 2.352283351898193331e+01 1.390883452219296101e+00
1.430599813081671057e+00 2.386228954315185646e+01 1.394885102869609206e+00
-4.112024998612004989e-01 2.100073322296142564e+01 1.210753140709841968e+00
1.600339652689376502e+00 2.383857702255248867e+01 1.513118613748375640e+00
